ts_code,phase,view,group,trend,volatility,activity,n,coverage,negative_days,mean_loss_on_negative_days,enough_samples,up_rate,up_rate_ci95_low,up_rate_ci95_high,up_rate_valid_fraction,mean_return,mean_return_ci95_low,mean_return_ci95_high,mean_return_valid_fraction,mean_abs_return,mean_abs_return_ci95_low,mean_abs_return_ci95_high,mean_abs_return_valid_fraction,mean_downside,mean_downside_ci95_low,mean_downside_ci95_high,mean_downside_valid_fraction
000300.SH,V1,volume,2,down,high,low,76,0.08093716719914804,29,0.021628915791211664,True,0.618421052631579,0.5151515151515151,0.7252747252747253,1.0,0.002385882193617777,-0.0037482766696934934,0.008060824914684612,1.0,0.018892160034279314,0.014855332588687844,0.023700000680588654,1.0,0.008253138920330767,0.004456989509495499,0.013042217335290466,1.0
000300.SH,V1,volume,3,down,high,high,25,0.026624068157614485,8,0.03440589581821703,False,0.68,0.5,0.9090909090909091,0.9999,0.005058774558128971,-0.0076924453725561595,0.01689045908583162,0.9999,0.02707854788178787,0.012282731954835112,0.03954116301420702,0.9999,0.011009886661829449,0.000864565318889599,0.01988660099949739,0.9999
000300.SH,V1,volume,4,up,low,low,73,0.0777422790202343,30,0.00830210749365844,True,0.589041095890411,0.4482629953679877,0.6973684210526315,1.0,0.001130494292081239,-0.0017714297022267966,0.003620473900160476,1.0,0.007954144286868997,0.006456965426031591,0.010080599059709823,1.0,0.0034118249973938792,0.002011246025975699,0.005439715534190709,1.0
000300.SH,V1,volume,5,up,low,high,188,0.20021299254526093,84,0.005220440916925647,True,0.5531914893617021,0.48251484696208313,0.6269499034245944,1.0,0.0021826174065938593,0.00032240291219679505,0.004456884552211475,1.0,0.006847692268527417,0.005226735659313575,0.008674318763669977,1.0,0.0023325374309667787,0.001687764588776225,0.0029929837303356386,1.0
000300.SH,V1,volume,6,up,high,low,54,0.05750798722044728,29,0.017632562629161973,True,0.46296296296296297,0.3333333333333333,0.5789473684210527,1.0,-0.0015927294109563395,-0.007135885237319196,0.0037294705728679787,1.0,0.01734594896851393,0.012726418725738663,0.021657043527300763,1.0,0.009469339189735134,0.005528611517943833,0.013146660262364492,1.0
000300.SH,V1,volume,7,up,high,high,76,0.08093716719914804,32,0.012623744420698607,True,0.5789473684210527,0.5,0.6428571428571429,1.0,0.0016309900210116708,-0.0007769906934211457,0.0035216041703272287,1.0,0.012261511638442076,0.009254523670420347,0.015465405030683475,1.0,0.005315260808715203,0.0035967103819301498,0.007401382876889364,1.0
000300.SH,V2,amount,0,down,low,low,80,0.0851063829787234,34,0.010396099768145768,True,0.575,0.4714285714285714,0.6623376623376623,1.0,4.634644140177474e-05,-0.003023795705915529,0.002640563113267819,1.0,0.008883031244325677,0.007180421745351781,0.011310419958211993,1.0,0.004418342401461951,0.0027372472803084665,0.006842190748778541,1.0
000300.SH,V2,amount,1,down,low,high,56,0.059574468085106386,28,0.01381235732828276,True,0.5,0.35818230277185503,0.6470588235294118,1.0,-0.002851699929187345,-0.008609235238177491,0.0011228019310414138,1.0,0.010960657399095413,0.008392111474025254,0.015513628856688355,1.0,0.00690617866414138,0.003886643114730409,0.011883170689928396,1.0
000300.SH,V2,amount,2,down,high,low,70,0.07446808510638298,31,0.011453972057747187,True,0.5571428571428572,0.45454545454545453,0.673469387755102,1.0,0.002546596372084318,-0.0005092743104299676,0.005969718750715846,1.0,0.012691543051803256,0.010523641017929533,0.015048001379678664,1.0,0.005072473339859469,0.0028752171455141123,0.007248540572058775,1.0
000300.SH,V2,amount,3,down,high,high,30,0.031914893617021274,11,0.0161346386904899,False,0.6333333333333333,0.42857142857142855,0.7959278155706726,1.0,0.003992936734020717,-0.004282569431931347,0.010027059139048031,1.0,0.015825005107046645,0.012278567798617974,0.019691563419950032,1.0,0.005916034186512964,0.0027405210228241285,0.010682484965392699,1.0
000300.SH,V2,amount,4,up,low,low,35,0.03723404255319149,19,0.00872096703431236,False,0.45714285714285713,0.2727272727272727,0.68,1.0,0.0011038777052809502,-0.0031956437835932517,0.006862123599515362,1.0,0.010572356199677228,0.008576538588841848,0.013308206387553449,1.0,0.004734239247198138,0.0024553539932544535,0.006824474399618096,1.0
000300.SH,V2,amount,5,up,low,high,169,0.1797872340425532,64,0.006611721192384583,True,0.621301775147929,0.5468721897482014,0.696551724137931,1.0,0.0031946702302798227,0.0011320101901838165,0.0052700206533480565,1.0,0.008202364387825541,0.006425407662455487,0.01031864867751916,1.0,0.0025038470787728598,0.0017762181467494743,0.0035435952628342753,1.0
000300.SH,V2,amount,6,up,high,low,59,0.0627659574468085,32,0.01127741034334459,True,0.4576271186440678,0.34285714285714286,0.5567075557875505,1.0,-0.0017261388352850647,-0.005140016502030055,0.0009470471839669149,1.0,0.010506984249020931,0.00890192004061754,0.012728145433735747,1.0,0.006116561542152998,0.004381358624975592,0.008567836422562362,1.0
000300.SH,V2,amount,7,up,high,high,62,0.06595744680851064,33,0.00977451471569291,True,0.46774193548387094,0.36538461538461536,0.5538461538461539,1.0,-0.000920339866698012,-0.0039028043977448424,0.0015036345783016132,1.0,0.009484788701620245,0.007547583508493456,0.01121293245204436,1.0,0.005202564284159129,0.0036246599940823994,0.006896834196765277,1.0
000300.SH,V2,volume,0,down,low,low,89,0.09468085106382979,34,0.009953184310888704,True,0.6179775280898876,0.5194805194805194,0.704225352112676,1.0,0.0006333755089857048,-0.001995276547033906,0.0029519972584682408,1.0,0.008238055656631008,0.006832909967738509,0.010234882584661577,1.0,0.003802340073822651,0.002358465832306192,0.0057737081691650385,1.0
000300.SH,V2,volume,1,down,low,high,56,0.059574468085106386,28,0.013406161500535117,True,0.5,0.3877551020408163,0.6170212765957447,1.0,-0.0027985409543670853,-0.008376430618707261,0.0009919610288620401,1.0,0.01060762054616803,0.007649555855261759,0.0153003749502687,1.0,0.006703080750267558,0.003626865992291553,0.01172005602481152,1.0
000300.SH,V2,volume,2,down,high,low,71,0.07553191489361702,31,0.010168532218323508,True,0.5633802816901409,0.4666666666666667,0.6767715617715617,1.0,0.003663460643964364,0.0004214311050288427,0.0073685315117014835,1.0,0.012543023989542637,0.010455456709983749,0.015010212002971793,1.0,0.004439781672789137,0.0022175667345469253,0.00669857955580772,1.0
000300.SH,V2,volume,3,down,high,high,36,0.03829787234042553,13,0.017334279734124023,False,0.6388888888888888,0.46153846153846156,0.8181818181818182,1.0,0.0032132039185324116,-0.004096043623612373,0.009650761598557574,1.0,0.015732405948733093,0.01314910894768049,0.018456052699821167,1.0,0.006259601015100341,0.0027567269744793346,0.010241604933122357,1.0
000300.SH,V2,volume,4,up,low,low,47,0.05,27,0.007886693150490287,False,0.425531914893617,0.2888782051282051,0.5833333333333334,1.0,-0.00040656780702269876,-0.0032168077398335403,0.0027162992934095216,1.0,0.008654739216944865,0.007066391217588924,0.01033820445298644,1.0,0.004530653511983782,0.002956851298493513,0.006097549812485693,1.0
000300.SH,V2,volume,5,up,low,high,159,0.16914893617021276,66,0.007102535587205546,True,0.5849056603773585,0.5096743373741525,0.6601338612368024,1.0,0.0020600197763878288,-0.00019292039216000273,0.00431016210787516,1.0,0.00795646441482262,0.006293510123990143,0.010086663797828258,1.0,0.0029482223192173963,0.0021897533319167645,0.004063474758436285,1.0
000300.SH,V2,volume,6,up,high,low,71,0.07553191489361702,37,0.009858731232236746,True,0.4788732394366197,0.3611111111111111,0.5892857142857143,1.0,-0.0008120589552250701,-0.003281765030809338,0.0014573239118874032,1.0,0.009463238385416047,0.00816208428722674,0.011110218473693746,1.0,0.0051376486703205585,0.004010501766048225,0.006516642631677336,1.0
000300.SH,V2,volume,7,up,high,high,58,0.06170212765957447,33,0.009828886291874778,True,0.43103448275862066,0.32653061224489793,0.5283086253369271,1.0,-0.0019695448932317045,-0.0052800603933319335,0.0007398051757637861,1.0,0.009215049852694767,0.00691704947862635,0.011214737947674292,1.0,0.005592297372963236,0.003578653201421425,0.007749376716749893,1.0
000905.SH,D,amount,0,down,low,low,143,0.15228966986155484,81,0.013774918595851301,True,0.43356643356643354,0.36463701141116334,0.5063291139240507,1.0,-0.00263331508817233,-0.005326507603443131,0.00019914113984688568,1.0,0.012971837446987891,0.011424099439076804,0.014896828591758336,1.0,0.007802576267580108,0.005870218522282729,0.009887952395049774,1.0
000905.SH,D,amount,1,down,low,high,8,0.008519701810436636,3,0.012244189098476762,False,0.625,0.25,1.0,0.9998,0.0030926785484053226,-0.007300603843724949,0.015120796698670058,0.9998,0.012275820372262894,0.00653874078957985,0.017677457519090736,0.9998,0.004591570911928786,0.0,0.010077414469027768,0.9998
000905.SH,D,amount,2,down,high,low,118,0.12566560170394037,61,0.015823214797661484,True,0.4830508474576271,0.3879310344827586,0.5833333333333334,1.0,-0.0006523825845749114,-0.003974960081382802,0.003213856956117259,1.0,0.01570721237571917,0.013364419973565878,0.018319709202398685,1.0,0.00817979748014704,0.005680833824309971,0.010659809487381523,1.0
000905.SH,D,amount,3,down,high,high,25,0.026624068157614485,11,0.008804959851834604,False,0.56,0.3888888888888889,0.7142857142857143,1.0,0.0055072704864794235,0.0002721368692671215,0.01100912032817596,1.0,0.013255635156093874,0.009820446408931292,0.01680765145651244,1.0,0.0038741823348072257,0.0020529851221201983,0.006004797231023764,1.0
000905.SH,D,amount,4,up,low,low,19,0.02023429179978701,11,0.013906440893313195,False,0.42105263157894735,0.23076923076923078,0.6428571428571429,1.0,-0.0042016638841211726,-0.012290954311259723,0.0023316586009402875,1.0,0.011900530834452002,0.007122134876159584,0.018050416372114277,1.0,0.008051097359286587,0.003093651256294291,0.014875085330963966,1.0
000905.SH,D,amount,5,up,low,high,140,0.14909478168264112,59,0.0142424512708264,True,0.5785714285714286,0.49549342920902556,0.6466165413533834,1.0,-0.0010999886515163672,-0.003846903117502001,0.0010451617341941026,1.0,0.010904363133894455,0.00943535009452767,0.012634322665098984,1.0,0.0060021758927054115,0.004401759091854134,0.0080575034452497,1.0
000905.SH,D,amount,6,up,high,low,33,0.03514376996805112,14,0.015816652013920938,False,0.5757575757575758,0.35714285714285715,0.7096986417657043,1.0,-0.0002515527381737242,-0.007421273152407678,0.004566286002173371,1.0,0.013168636849395557,0.010610278366209867,0.017977208215526876,1.0,0.00671009479378464,0.0040084806387918025,0.011823845494640332,1.0
000905.SH,D,amount,7,up,high,high,140,0.14909478168264112,55,0.009427216194751958,True,0.6071428571428571,0.5343485307957754,0.6734729308390022,1.0,0.003195966638671392,0.0011474464510435106,0.004893860025131709,1.0,0.010603065077405075,0.009570888296183798,0.011804751214063363,1.0,0.003703549219366841,0.002654894235271952,0.0050209124561263405,1.0
000905.SH,D,volume,0,down,low,low,136,0.1448349307774228,74,0.014444177896016744,True,0.45588235294117646,0.3933333333333333,0.53,1.0,-0.0022354881329030196,-0.005016233391620792,0.0007818906833735269,1.0,0.013483176048056381,0.011964142172967472,0.015505044726229057,1.0,0.007859332090479699,0.005903483054521425,0.010003188230442094,1.0
000905.SH,D,volume,1,down,low,high,19,0.02023429179978701,5,0.013557926370611173,False,0.7368421052631579,0.5,0.9411764705882353,1.0,0.006092389450340215,-0.000773008097801589,0.013242677905088986,1.0,0.013228140171714517,0.009847097888680413,0.01748558383308671,1.0,0.0035678753606871506,0.0006500323888346982,0.007027089373522269,1.0
000905.SH,D,volume,2,down,high,low,117,0.12460063897763578,59,0.016386915518051104,True,0.49572649572649574,0.3839263167388168,0.607845922459893,1.0,-0.001278374734973452,-0.005131284586316636,0.0028782129205160707,1.0,0.015248599890069547,0.012952495575474754,0.01789389958108194,1.0,0.008263487312521498,0.005639031598256713,0.011074353546168564,1.0
000905.SH,D,volume,3,down,high,high,31,0.03301384451544196,12,0.008467584544111229,False,0.6129032258064516,0.45,0.75,1.0,0.005588344895505608,0.0014117055269676786,0.009877320687756286,1.0,0.012143894219978817,0.009530107106834513,0.01497341991320239,1.0,0.0032777746622366048,0.0017882949277849432,0.004992956279709274,1.0
000905.SH,D,volume,4,up,low,low,22,0.023429179978700747,15,0.013700865079413956,False,0.3181818181818182,0.13636363636363635,0.5294577205882346,1.0,-0.006333386173172958,-0.01416631706040014,0.0001294254424059374,1.0,0.012349611662391529,0.007489919196386409,0.018495038818902042,1.0,0.009341498917782243,0.004185906332161104,0.015981757143388446,1.0
000905.SH,D,volume,5,up,low,high,131,0.1395101171458999,53,0.013030273933095311,True,0.5954198473282443,0.5,0.6666666666666666,1.0,-0.0007136809966359008,-0.0033499944056817944,0.0011711297362730036,1.0,0.0098298994377771,0.008382222595928782,0.011758954743632224,1.0,0.0052717902172064995,0.00383965815773023,0.0072990968117344615,1.0
000905.SH,D,volume,6,up,high,low,38,0.04046858359957402,16,0.014892060292692522,False,0.5789473684210527,0.36363636363636365,0.7,1.0,-0.0009333440091046027,-0.00725649387882635,0.002947497274324357,1.0,0.011607338342636468,0.009465490251552914,0.015505347986062418,1.0,0.006270341175870536,0.003947420590210214,0.010881046233959801,1.0
000905.SH,D,volume,7,up,high,high,132,0.14057507987220447,52,0.009908765615227926,True,0.6060606060606061,0.5354330708661418,0.6733333333333333,1.0,0.002717890649427318,0.0005131052453491445,0.004562056473718305,1.0,0.010524796891728111,0.009375577311990048,0.011832882907325093,1.0,0.0039034531211503947,0.0027347610053770842,0.005324441461754865,1.0
000905.SH,V1,amount,0,down,low,low,98,0.10436634717784878,37,0.009981234384664814,True,0.6224489795918368,0.5531874597034172,0.7076923076923077,1.0,0.0014909280993291732,-0.0006087870633372166,0.004014498461223847,1.0,0.009027778553055666,0.007564302712981707,0.01059570791733084,1.0,0.0037684252268632462,0.002266258318132728,0.0051744279021560665,1.0
000905.SH,V1,amount,1,down,low,high,31,0.03301384451544196,6,0.007733454011062291,False,0.8064516129032258,0.6666666666666666,0.9411764705882353,1.0,0.005963596356056227,0.0024845640206745028,0.010606670744756614,1.0,0.008957191457112598,0.006633760754728308,0.012546600932221307,1.0,0.0014967975505281853,0.00027569728109425815,0.0031236031627838285,1.0
000905.SH,V1,amount,2,down,high,low,93,0.09904153354632587,42,0.025778405854802098,True,0.5483870967741935,0.45977011494252873,0.6551796580701245,1.0,0.002085532575837001,-0.006151307971978758,0.009436978148781038,1.0,0.025369253993077615,0.016853942962098488,0.03312824283936505,1.0,0.011641860708620302,0.004613035267575348,0.01904447759385614,1.0
000905.SH,V1,amount,3,down,high,high,19,0.02023429179978701,6,0.01792972455651463,False,0.6842105263157895,0.4166666666666667,0.8823529411764706,1.0,0.00643806814478844,-0.003704688941595715,0.016897388212743083,1.0,0.01776210470679768,0.012122839286036753,0.026136470024538925,1.0,0.00566201828100462,0.001404678406639683,0.012228373479011522,1.0
000905.SH,V1,amount,4,up,low,low,40,0.042598509052183174,19,0.013893209623316504,False,0.525,0.34375,0.6333333333333333,1.0,-0.0019222130639486273,-0.007685596141489334,0.002335844092582269,1.0,0.01127633607820205,0.008745946835754182,0.015252830169356309,1.0,0.006599274571075339,0.0036117577447337627,0.011071217093830622,1.0
000905.SH,V1,amount,5,up,low,high,179,0.1906283280085197,72,0.007884076684775301,True,0.5977653631284916,0.531072472238457,0.6612919290579616,1.0,0.0014992293674949415,-0.0002884642226878061,0.003354921124551199,1.0,0.007841726812230375,0.006029762915700351,0.009396769058820203,1.0,0.003171248722367719,0.0022203753731563215,0.004159011357982929,1.0
000905.SH,V1,amount,6,up,high,low,40,0.042598509052183174,17,0.025872080814325276,False,0.575,0.40625,0.7021276595744681,1.0,-0.0010268322714587913,-0.009841005562901526,0.00630393261969256,1.0,0.020964436420717693,0.015939844564074008,0.02683653098708393,1.0,0.010995634346088242,0.00653453941362226,0.016776318317607463,1.0
000905.SH,V1,amount,7,up,high,high,84,0.08945686900958466,33,0.018613931082038907,True,0.6071428571428571,0.49332876712328766,0.7032967032967034,1.0,0.0008122959656684737,-0.005217946395920367,0.005400041419842655,1.0,0.015437527530127625,0.011034809152741172,0.019636087537849237,1.0,0.007312615782229571,0.004300662173711325,0.0114848572899448,1.0
000905.SH,V1,volume,0,down,low,low,111,0.1182108626198083,40,0.011660266362524496,True,0.6396396396396397,0.5686240934730056,0.7222222222222222,1.0,0.0012380911670028523,-0.0014789579448033624,0.003862235340845714,1.0,0.009641886743597086,0.008018401716011371,0.012095598252869315,1.0,0.0042018977882971155,0.002533533735392463,0.0064510191564737356,1.0
000905.SH,V1,volume,1,down,low,high,34,0.0362087326943557,8,0.006689814398718977,False,0.7647058823529411,0.6153846153846154,0.8947368421052632,1.0,0.005424297521898511,0.001988325622389255,0.009192968167835349,1.0,0.008572445474236853,0.006543366555073094,0.011463831189546853,1.0,0.001574073976169171,0.0004465125421477687,0.003178044696964981,1.0
000905.SH,V1,volume,2,down,high,low,85,0.09052183173588925,41,0.02066304950911514,True,0.5176470588235295,0.44,0.6091998922413793,1.0,0.0027668882246885402,-0.005009185676642808,0.009981022606959017,1.0,0.022700653633481976,0.015595642874303442,0.029867807072589275,1.0,0.009966882704396714,0.003985187906277915,0.016694434862755018,1.0
000905.SH,V1,volume,3,down,high,high,25,0.026624068157614485,8,0.03808539135799416,False,0.68,0.47368421052631576,0.8530462184873934,1.0,0.0016645311537799134,-0.012874830060217914,0.015198468816246717,1.0,0.026039181622896174,0.015758641811585525,0.037950322453601894,1.0,0.01218732523455813,0.0027038485297211463,0.023896194799870703,1.0
000905.SH,V1,volume,4,up,low,low,52,0.055378061767838126,26,0.011445616748348849,True,0.5,0.34210526315789475,0.625,1.0,-0.0013847199001032313,-0.005558895403280928,0.002436800572662856,1.0,0.010060896848245618,0.007859820448277271,0.013232249780291819,1.0,0.005722808374174424,0.003329947013941533,0.008854399586659959,1.0
000905.SH,V1,volume,5,up,low,high,172,0.18317358892438765,70,0.007419531249512468,True,0.5930232558139535,0.5234899328859061,0.6551772842392363,1.0,0.0012979267576148697,-0.00041049085713808355,0.0029074102092644847,1.0,0.007337080100241292,0.005942070043066659,0.008700089299874942,1.0,0.0030195766713132137,0.0021922936146569036,0.004060042105359618,1.0
000905.SH,V1,volume,6,up,high,low,42,0.04472843450479233,20,0.02355389644594465,False,0.5238095238095238,0.36666666666666664,0.6604001825928176,1.0,-0.003221041988942646,-0.010842175318695866,0.003589968204727327,1.0,0.01921124034052845,0.015327005984511165,0.024725858689811513,1.0,0.011216141164735547,0.006722368860072997,0.01713298802615859,1.0
000905.SH,V1,volume,7,up,high,high,75,0.07987220447284345,29,0.02112747892932895,True,0.6133333333333333,0.4893498817966903,0.7272727272727273,1.0,0.00031590492866173805,-0.0070043113256214725,0.00605669468673753,1.0,0.01665448863400947,0.011489709421467145,0.021206869462863348,1.0,0.00816929185267386,0.004247284714994357,0.01311610114120654,1.0
000905.SH,V2,amount,0,down,low,low,102,0.10851063829787234,43,0.013523942613244246,True,0.5784313725490197,0.4772567969413764,0.68,1.0,-8.432221428639632e-05,-0.0038499454904447035,0.003102873004594207,1.0,0.011318217636096008,0.009214695382910898,0.014380234932096161,1.0,0.0057012699251912016,0.0034646087890635923,0.00877256656899725,1.0
000905.SH,V2,amount,1,down,low,high,40,0.0425531914893617,16,0.01593188344646671,False,0.6,0.4358974358974359,0.7501388888888869,1.0,-0.0010615508166261084,-0.007503078097403849,0.004147700207967168,1.0,0.011683955940547261,0.008442212477234215,0.01694412399302783,1.0,0.006372753378586685,0.0027189982598039312,0.011875643596447901,1.0
000905.SH,V2,amount,2,down,high,low,56,0.059574468085106386,25,0.014313246027096906,True,0.5535714285714286,0.46511627906976744,0.6666666666666666,1.0,0.002195788878513724,-0.0014650041902276873,0.006297637768606821,1.0,0.014975472831278818,0.01151022735798839,0.01763977034840234,1.0,0.006389841976382547,0.0037685707483426276,0.008636283528082649,1.0
000905.SH,V2,amount,3,down,high,high,15,0.015957446808510637,4,0.014018540796091689,False,0.7333333333333333,0.4,1.0,0.9995,0.008129267243124875,-0.003597582938030963,0.017531560042539314,0.9995,0.015605822334373775,0.011354361195602194,0.018757982932198138,0.9995,0.0037382775456244505,0.0,0.0082817619159566,0.9995
000905.SH,V2,amount,4,up,low,low,37,0.039361702127659576,20,0.011137386910974583,False,0.4594594594594595,0.3076923076923077,0.6216216216216216,1.0,-0.00199365061957017,-0.006316710634004856,0.0027913859798125635,1.0,0.010046767662564515,0.007342614489152271,0.013076977904466353,1.0,0.006020209141067342,0.0031477949625271767,0.009036302703405578,1.0
000905.SH,V2,amount,5,up,low,high,161,0.17127659574468085,76,0.007833821439650081,True,0.5279503105590062,0.4338186491410724,0.5878378378378378,1.0,0.001473164748211962,-0.001426222194077336,0.0037810077546659507,1.0,0.008869070703658003,0.007119787615796449,0.010832273623411591,1.0,0.00369795297772302,0.0027512404115511914,0.005091407574758365,1.0
000905.SH,V2,amount,6,up,high,low,20,0.02127659574468085,8,0.015795524597696883,False,0.6,0.36363636363636365,0.84,1.0,0.0026105382526361355,-0.006585084144503253,0.01196327056183876,1.0,0.015246957930793642,0.011428465646800563,0.020735779916468286,1.0,0.0063182098390787535,0.0016359294112276604,0.012056612540536495,1.0
000905.SH,V2,amount,7,up,high,high,64,0.06808510638297872,26,0.013416980145622029,True,0.59375,0.48333333333333334,0.6730769230769231,1.0,0.0014474245460836688,-0.0026658746774612238,0.004063282404040348,1.0,0.012348720914401567,0.00848921493532408,0.015481807087231505,1.0,0.005450648184158949,0.0030238153497348826,0.008310300119223136,1.0
000905.SH,V2,volume,0,down,low,low,106,0.1127659574468085,49,0.011294167173950802,True,0.5377358490566038,0.47368421052631576,0.6235325743200506,1.0,0.0003677446014127268,-0.0024917602086694094,0.0033129276157855196,1.0,0.010809521799971016,0.009216362343861024,0.013313147044445934,1.0,0.0052208885992791445,0.003578112909646514,0.007467553178958117,1.0
000905.SH,V2,volume,1,down,low,high,52,0.05531914893617021,21,0.014032030159715722,True,0.5961538461538461,0.4782608695652174,0.6981132075471698,1.0,0.00035077327732344277,-0.0048089214298241145,0.004242775911919636,1.0,0.011684336098632295,0.008930381295625933,0.016008297072087913,1.0,0.005666781410654426,0.0029594808605430084,0.010134818703593522,1.0
000905.SH,V2,volume,2,down,high,low,59,0.0627659574468085,27,0.01427093462933893,True,0.5423728813559322,0.46153846153846156,0.6415094339622641,1.0,0.001609765293828378,-0.0015549569220592416,0.004885874276954513,1.0,0.014671298683392824,0.011375637895744807,0.017226653611185343,1.0,0.0065307666947822226,0.004209309367737349,0.008675063880403082,1.0
000905.SH,V2,volume,3,down,high,high,19,0.02021276595744681,5,0.01684787623317958,False,0.7368421052631579,0.47368421052631576,1.0,0.9996,0.01025708335751554,0.002079604950065541,0.018628291928312894,0.9996,0.019124386638136374,0.014507934606337458,0.023044448279383994,0.9996,0.004433651640310416,0.0,0.008844041863213007,0.9996
000905.SH,V2,volume,4,up,low,low,56,0.059574468085106386,30,0.01058884914267435,True,0.4642857142857143,0.34782608695652173,0.5692307692307692,1.0,-0.0018586600757428645,-0.004504535609995497,0.0006392043885359588,1.0,0.009486535434265368,0.007468970078875004,0.01166271629064237,1.0,0.005672597755004116,0.003992125348685988,0.007592723757402167,1.0
000905.SH,V2,volume,5,up,low,high,152,0.16170212765957448,71,0.007050748484186121,True,0.5328947368421053,0.4431737012987013,0.5919540229885057,1.0,0.0019877599923548953,-0.0006210019652737528,0.004193440694612444,1.0,0.008574643444686664,0.006806566790056586,0.010588367799363719,1.0,0.0032934417261658855,0.002458527256838383,0.004469857671937496,1.0
000905.SH,V2,volume,6,up,high,low,31,0.03297872340425532,16,0.010705239419282725,False,0.4838709677419355,0.3076923076923077,0.6666666666666666,1.0,0.0009025326304377493,-0.004254264326300764,0.006479865010924295,1.0,0.011953102353568303,0.008960241676260146,0.01444682308944627,1.0,0.0055252848615652776,0.0023915552576466432,0.00843580602459856,1.0
000905.SH,V2,volume,7,up,high,high,63,0.06702127659574468,28,0.013035012492459317,True,0.5555555555555556,0.4375,0.6363636363636364,1.0,0.0004240307670347693,-0.0038277687710992683,0.003360163626633506,1.0,0.012010708538109717,0.008296755406695899,0.015241828645207916,1.0,0.0057933388855374735,0.003232997280684806,0.008693535290734501,1.0
